8.87	57.60	1.89	-5.95	-8.18	0	-25.80	-43	
8.92	57.34	2.56	-6.42	-10.56	-42	-26.50	-44	
8.96	57.13	2.62	-6.83	-9.89	-42	-26.55	-44	
9.00	56.87	1.89	-7.01	-2.44	-21	-25.17	-42	
9.04	56.57	0.98	-6.99	3.36	-1	-23.91	-40	
9.08	56.30	1.16	-6.75	5.74	-1	-23.26	-39	
9.12	56.08	2.56	-6.51	4.27	-1	-23.44	-39	
9.16	55.92	3.97	-6.46	0.00	-1	-24.26	-40	
9.20	55.80	5.13	-6.56	-3.97	-1	-25.11	-42	
9.24	55.71	5.43	-6.60	-6.90	-1	-25.66	-43	
9.28	55.64	5.37	-6.46	-9.09	-1	-25.94	-43	
9.32	55.58	5.37	-6.21	-11.29	-1	-26.16	-43	
9.36	55.52	5.43	-6.01	-11.47	-1	-26.06	-43	
9.40	55.50	7.26	-6.01	-6.59	-1	-25.37	-42	
9.44	55.48	8.06	-6.14	1.83	-1	-24.00	-40	
9.48	55.41	7.51	-6.34	9.22	-1	-22.72	-38	
9.52	55.18	3.78	-6.52	10.13	-1	-22.20	-37	
9.56	54.77	-0.98	-6.77	5.98	-1	-22.46	-37	
9.60	54.23	-4.27	-7.09	1.22	-1	-22.98	-38	
9.64	53.65	-5.62	-7.38	-1.53	-1	-23.30	-39	
9.68	53.12	-4.58	-7.58	-3.23	-1	-23.65	-39	
9.72	52.67	-2.75	-7.72	-4.15	-1	-23.94	-40	
9.76	52.28	-1.34	-7.87	-4.70	-1	-24.13	-40	
9.80	51.91	-0.61	-8.05	-4.15	-1	-24.09	-40	
9.84	51.52	-1.16	-8.19	-3.48	-1	-23.86	-40	
9.88	51.10	-1.89	-8.25	-2.62	-1	-23.52	-39	
9.92	50.69	-1.71	-8.24	-1.53	-1	-23.19	-38	
9.96	50.34	-0.43	-8.14	-0.67	-1	-22.98	-38	
10.00	50.10	2.38	-8.01	0.37	-1	-22.92	-38	
10.04	49.96	4.88	-7.90	0.24	-1	-23.08	-38	
10.08	49.88	6.53	-7.85	0.00	-1	-23.24	-39	
10.12	49.78	6.35	-7.82	0.00	-1	-23.17	-38	
10.16	49.62	4.46	-7.69	1.34	-1	-22.59	-37	
10.20	49.36	2.08	-7.47	2.62	-1	-21.89	-36	
10.24	49.01	-0.37	-7.23	2.62	-1	-21.36	-35	
10.28	48.59	-1.95	-7.09	1.89	-1	-21.09	-35	
10.32	48.11	-3.11	-7.03	0.79	-1	-20.96	-35	
10.36	47.60	-3.78	-6.98	0.79	-1	-20.68	-34	
10.40	47.07	-4.27	-6.89	1.40	-1	-20.28	-34	
10.44	46.53	-4.58	-6.74	2.08	-1	-19.84	-33	
10.48	45.99	-4.70	-6.59	2.26	-1	-19.51	-32	
10.52	45.43	-4.88	-6.42	2.56	-1	-19.13	-32	
10.56	44.89	-4.52	-6.23	3.36	-17	-18.72	-31	
10.60	44.35	-4.46	-5.97	5.00	-17	-18.08	-30	
10.64	43.82	-4.15	-5.64	6.84	-16	-17.39	-29	
10.68	43.29	-4.15	-5.27	8.12	-15	-16.74	-28	
10.72	42.74	-4.52	-4.95	7.63	-17	-16.40	-27	
10.76	42.16	-4.94	-4.73	5.92	-4	-16.32	-27	
10.80	41.56	-5.68	-4.59	4.03	-2	-16.28	-27	
10.84	40.95	-5.62	-4.48	2.56	-2	-16.27	-27	
10.88	40.37	-5.19	-4.40	1.22	-2	-16.30	-27	
10.92	39.81	-4.39	-4.37	-0.24	-2	-16.43	-27	
10.96	39.29	-3.54	-4.35	-1.16	-3	-16.48	-27	
11.00	38.80	-2.93	-4.34	-1.65	-2	-16.46	-27	
11.04	38.33	-2.20	-4.34	-1.77	-2	-16.39	-27	
11.08	37.89	-1.40	-4.34	-1.89	-2	-16.34	-27	
11.12	37.48	-0.67	-4.32	-1.53	-2	-16.19	-27	
11.16	37.09	0.00	-4.28	-0.49	-3	-15.91	-26	
11.20	36.71	0.00	-4.21	0.37	-13	-15.57	-26	
11.24	36.32	0.00	-4.11	1.28	-1	-15.21	-25	
11.28	35.91	-0.43	-4.04	1.22	-1	-14.98	-25	
11.32	35.49	-0.55	-3.95	0.98	-1	-14.82	-25	
11.36	35.07	-0.73	-3.92	0.00	-3	-14.80	-25	
11.40	34.64	-0.85	-3.89	-0.92	-2	-14.78	-25	
